,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,loss
0,"tensor(0.2029, device='cuda:0')","tensor(0.1658, device='cuda:0')","tensor(0.2255, device='cuda:0')","tensor(0.0309, device='cuda:0')","tensor(0.0793, device='cuda:0')","tensor(0.7044, device='cuda:0')"
0,"tensor(0.2883, device='cuda:0')","tensor(0.1748, device='cuda:0')","tensor(0.2331, device='cuda:0')","tensor(0.0786, device='cuda:0')","tensor(0.0847, device='cuda:0')","tensor(0.8595, device='cuda:0')"
0,"tensor(0.2602, device='cuda:0')","tensor(0.2150, device='cuda:0')","tensor(0.2591, device='cuda:0')","tensor(0.1154, device='cuda:0')","tensor(0.0893, device='cuda:0')","tensor(0.9391, device='cuda:0')"
0,"tensor(0.1811, device='cuda:0')","tensor(0.1153, device='cuda:0')","tensor(0.2222, device='cuda:0')","tensor(0.0275, device='cuda:0')","tensor(0.0284, device='cuda:0')","tensor(0.5745, device='cuda:0')"
0,"tensor(0.3858, device='cuda:0')","tensor(0.0969, device='cuda:0')","tensor(0.6173, device='cuda:0')","tensor(0.5613, device='cuda:0')","tensor(0.1124, device='cuda:0')","tensor(1.7736, device='cuda:0')"
0,"tensor(0.2878, device='cuda:0')","tensor(0.1681, device='cuda:0')","tensor(0.2179, device='cuda:0')","tensor(0.0790, device='cuda:0')","tensor(0.1023, device='cuda:0')","tensor(0.8551, device='cuda:0')"
0,"tensor(0.0937, device='cuda:0')","tensor(0.0727, device='cuda:0')","tensor(0.2408, device='cuda:0')","tensor(0.0307, device='cuda:0')","tensor(0.0415, device='cuda:0')","tensor(0.4794, device='cuda:0')"
0,"tensor(0.3287, device='cuda:0')","tensor(0.1085, device='cuda:0')","tensor(0.2883, device='cuda:0')","tensor(0.4139, device='cuda:0')","tensor(0.1489, device='cuda:0')","tensor(1.2883, device='cuda:0')"
0,"tensor(0.2092, device='cuda:0')","tensor(0.1510, device='cuda:0')","tensor(0.2195, device='cuda:0')","tensor(0.0432, device='cuda:0')","tensor(0.0425, device='cuda:0')","tensor(0.6654, device='cuda:0')"
0,"tensor(0.1168, device='cuda:0')","tensor(0.1057, device='cuda:0')","tensor(0.2311, device='cuda:0')","tensor(0.0388, device='cuda:0')","tensor(0.0382, device='cuda:0')","tensor(0.5306, device='cuda:0')"
0,"tensor(0.2656, device='cuda:0')","tensor(0.1737, device='cuda:0')","tensor(0.2106, device='cuda:0')","tensor(0.1103, device='cuda:0')","tensor(0.1007, device='cuda:0')","tensor(0.8608, device='cuda:0')"
0,"tensor(0.1573, device='cuda:0')","tensor(0.1281, device='cuda:0')","tensor(0.1746, device='cuda:0')","tensor(0.0451, device='cuda:0')","tensor(0.0286, device='cuda:0')","tensor(0.5337, device='cuda:0')"
0,"tensor(0.1557, device='cuda:0')","tensor(0.1029, device='cuda:0')","tensor(0.2243, device='cuda:0')","tensor(0.0983, device='cuda:0')","tensor(0.0387, device='cuda:0')","tensor(0.6199, device='cuda:0')"
0,"tensor(0.1137, device='cuda:0')","tensor(0.0945, device='cuda:0')","tensor(0.2255, device='cuda:0')","tensor(0.1182, device='cuda:0')","tensor(0.0205, device='cuda:0')","tensor(0.5724, device='cuda:0')"
0,"tensor(0.2569, device='cuda:0')","tensor(0.1885, device='cuda:0')","tensor(0.2213, device='cuda:0')","tensor(0.0903, device='cuda:0')","tensor(0.0758, device='cuda:0')","tensor(0.8328, device='cuda:0')"
0,"tensor(0.0958, device='cuda:0')","tensor(0.0769, device='cuda:0')","tensor(0.2134, device='cuda:0')","tensor(0.0282, device='cuda:0')","tensor(0.0238, device='cuda:0')","tensor(0.4380, device='cuda:0')"
0,"tensor(0.1522, device='cuda:0')","tensor(0.1144, device='cuda:0')","tensor(0.2095, device='cuda:0')","tensor(0.0845, device='cuda:0')","tensor(0.0346, device='cuda:0')","tensor(0.5952, device='cuda:0')"
0,"tensor(0.2494, device='cuda:0')","tensor(0.2221, device='cuda:0')","tensor(0.3057, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(0.0258, device='cuda:0')","tensor(0.8523, device='cuda:0')"
0,"tensor(0.2605, device='cuda:0')","tensor(0.1758, device='cuda:0')","tensor(0.2622, device='cuda:0')","tensor(0.0673, device='cuda:0')","tensor(0.0504, device='cuda:0')","tensor(0.8162, device='cuda:0')"
0,"tensor(0.2288, device='cuda:0')","tensor(0.1086, device='cuda:0')","tensor(0.1871, device='cuda:0')","tensor(0.0358, device='cuda:0')","tensor(0.0395, device='cuda:0')","tensor(0.5997, device='cuda:0')"
0,"tensor(0.2575, device='cuda:0')","tensor(0.1253, device='cuda:0')","tensor(0.3477, device='cuda:0')","tensor(0.0853, device='cuda:0')","tensor(0.0352, device='cuda:0')","tensor(0.8508, device='cuda:0')"
0,"tensor(0.2169, device='cuda:0')","tensor(0.1638, device='cuda:0')","tensor(0.2095, device='cuda:0')","tensor(0.0532, device='cuda:0')","tensor(0.0534, device='cuda:0')","tensor(0.6967, device='cuda:0')"
0,"tensor(0.1752, device='cuda:0')","tensor(0.1218, device='cuda:0')","tensor(0.2730, device='cuda:0')","tensor(0.0364, device='cuda:0')","tensor(0.0525, device='cuda:0')","tensor(0.6588, device='cuda:0')"
0,"tensor(0.2395, device='cuda:0')","tensor(0.2114, device='cuda:0')","tensor(0.2287, device='cuda:0')","tensor(0.0515, device='cuda:0')","tensor(0.0310, device='cuda:0')","tensor(0.7620, device='cuda:0')"
0,"tensor(0.2406, device='cuda:0')","tensor(0.1753, device='cuda:0')","tensor(0.2172, device='cuda:0')","tensor(0.0426, device='cuda:0')","tensor(0.0821, device='cuda:0')","tensor(0.7580, device='cuda:0')"
0,"tensor(0.1930, device='cuda:0')","tensor(0.1180, device='cuda:0')","tensor(0.2935, device='cuda:0')","tensor(0.0324, device='cuda:0')","tensor(0.0182, device='cuda:0')","tensor(0.6551, device='cuda:0')"
0,"tensor(0.1228, device='cuda:0')","tensor(0.0720, device='cuda:0')","tensor(0.1810, device='cuda:0')","tensor(0.0161, device='cuda:0')","tensor(0.0614, device='cuda:0')","tensor(0.4534, device='cuda:0')"
0,"tensor(0.1798, device='cuda:0')","tensor(0.1507, device='cuda:0')","tensor(0.1902, device='cuda:0')","tensor(0.0141, device='cuda:0')","tensor(0.0488, device='cuda:0')","tensor(0.5835, device='cuda:0')"
0,"tensor(0.2571, device='cuda:0')","tensor(0.1616, device='cuda:0')","tensor(0.2132, device='cuda:0')","tensor(0.0567, device='cuda:0')","tensor(0.0726, device='cuda:0')","tensor(0.7612, device='cuda:0')"
0,"tensor(0.1553, device='cuda:0')","tensor(0.0737, device='cuda:0')","tensor(0.1675, device='cuda:0')","tensor(0.0598, device='cuda:0')","tensor(0.0282, device='cuda:0')","tensor(0.4845, device='cuda:0')"
0,"tensor(0.1083, device='cuda:0')","tensor(0.0724, device='cuda:0')","tensor(0.1750, device='cuda:0')","tensor(0.0120, device='cuda:0')","tensor(0.0335, device='cuda:0')","tensor(0.4013, device='cuda:0')"
0,"tensor(0.2583, device='cuda:0')","tensor(0.1811, device='cuda:0')","tensor(0.2463, device='cuda:0')","tensor(0.0455, device='cuda:0')","tensor(0.0373, device='cuda:0')","tensor(0.7685, device='cuda:0')"
0,"tensor(0.1493, device='cuda:0')","tensor(0.1085, device='cuda:0')","tensor(0.2050, device='cuda:0')","tensor(0.0222, device='cuda:0')","tensor(0.0235, device='cuda:0')","tensor(0.5085, device='cuda:0')"
0,"tensor(0.2563, device='cuda:0')","tensor(0.1275, device='cuda:0')","tensor(0.2191, device='cuda:0')","tensor(0.0173, device='cuda:0')","tensor(0.0723, device='cuda:0')","tensor(0.6925, device='cuda:0')"
0,"tensor(0.3111, device='cuda:0')","tensor(0.2202, device='cuda:0')","tensor(0.2808, device='cuda:0')","tensor(0.1440, device='cuda:0')","tensor(0.0962, device='cuda:0')","tensor(1.0522, device='cuda:0')"
0,"tensor(0.1294, device='cuda:0')","tensor(0.1042, device='cuda:0')","tensor(0.2179, device='cuda:0')","tensor(0.0171, device='cuda:0')","tensor(0.0217, device='cuda:0')","tensor(0.4902, device='cuda:0')"
0,"tensor(0.1768, device='cuda:0')","tensor(0.1238, device='cuda:0')","tensor(0.1998, device='cuda:0')","tensor(0.0155, device='cuda:0')","tensor(0.0156, device='cuda:0')","tensor(0.5314, device='cuda:0')"
0,"tensor(0.1424, device='cuda:0')","tensor(0.1190, device='cuda:0')","tensor(0.2139, device='cuda:0')","tensor(0.0170, device='cuda:0')","tensor(0.0586, device='cuda:0')","tensor(0.5509, device='cuda:0')"
0,"tensor(0.2306, device='cuda:0')","tensor(0.2395, device='cuda:0')","tensor(0.3245, device='cuda:0')","tensor(0.0107, device='cuda:0')","tensor(0.0282, device='cuda:0')","tensor(0.8336, device='cuda:0')"
0,"tensor(0.1781, device='cuda:0')","tensor(0.1618, device='cuda:0')","tensor(0.2096, device='cuda:0')","tensor(0.0301, device='cuda:0')","tensor(0.0711, device='cuda:0')","tensor(0.6506, device='cuda:0')"
0,"tensor(0.1946, device='cuda:0')","tensor(0.1183, device='cuda:0')","tensor(0.1888, device='cuda:0')","tensor(0.0269, device='cuda:0')","tensor(0.0468, device='cuda:0')","tensor(0.5754, device='cuda:0')"
0,"tensor(0.2398, device='cuda:0')","tensor(0.1432, device='cuda:0')","tensor(0.2070, device='cuda:0')","tensor(0.0636, device='cuda:0')","tensor(0.0949, device='cuda:0')","tensor(0.7485, device='cuda:0')"
0,"tensor(0.0507, device='cuda:0')","tensor(0.0732, device='cuda:0')","tensor(0.4123, device='cuda:0')","tensor(0.0038, device='cuda:0')","tensor(0.0049, device='cuda:0')","tensor(0.5449, device='cuda:0')"
0,"tensor(0.1558, device='cuda:0')","tensor(0.1195, device='cuda:0')","tensor(0.2280, device='cuda:0')","tensor(0.0122, device='cuda:0')","tensor(0.0236, device='cuda:0')","tensor(0.5390, device='cuda:0')"
0,"tensor(0.1436, device='cuda:0')","tensor(0.0777, device='cuda:0')","tensor(0.1885, device='cuda:0')","tensor(0.0114, device='cuda:0')","tensor(0.0171, device='cuda:0')","tensor(0.4384, device='cuda:0')"
0,"tensor(0.1707, device='cuda:0')","tensor(0.1471, device='cuda:0')","tensor(0.1939, device='cuda:0')","tensor(0.0160, device='cuda:0')","tensor(0.0410, device='cuda:0')","tensor(0.5687, device='cuda:0')"
0,"tensor(0.2654, device='cuda:0')","tensor(0.1832, device='cuda:0')","tensor(0.2449, device='cuda:0')","tensor(0.0370, device='cuda:0')","tensor(0.0889, device='cuda:0')","tensor(0.8194, device='cuda:0')"
0,"tensor(0.1406, device='cuda:0')","tensor(0.0660, device='cuda:0')","tensor(0.1973, device='cuda:0')","tensor(0.0031, device='cuda:0')","tensor(0.0169, device='cuda:0')","tensor(0.4239, device='cuda:0')"
0,"tensor(0.1259, device='cuda:0')","tensor(0.0941, device='cuda:0')","tensor(0.1995, device='cuda:0')","tensor(0.0338, device='cuda:0')","tensor(0.0484, device='cuda:0')","tensor(0.5018, device='cuda:0')"
0,"tensor(0.1774, device='cuda:0')","tensor(0.1094, device='cuda:0')","tensor(0.2646, device='cuda:0')","tensor(0.0090, device='cuda:0')","tensor(0.0575, device='cuda:0')","tensor(0.6178, device='cuda:0')"
0,"tensor(0.2620, device='cuda:0')","tensor(0.1464, device='cuda:0')","tensor(0.2781, device='cuda:0')","tensor(0.1249, device='cuda:0')","tensor(0.0445, device='cuda:0')","tensor(0.8560, device='cuda:0')"
0,"tensor(0.1424, device='cuda:0')","tensor(0.1258, device='cuda:0')","tensor(0.2524, device='cuda:0')","tensor(0.0135, device='cuda:0')","tensor(0.0380, device='cuda:0')","tensor(0.5721, device='cuda:0')"
0,"tensor(0.1799, device='cuda:0')","tensor(0.1195, device='cuda:0')","tensor(0.2094, device='cuda:0')","tensor(0.0426, device='cuda:0')","tensor(0.0427, device='cuda:0')","tensor(0.5941, device='cuda:0')"
0,"tensor(0.2171, device='cuda:0')","tensor(0.1412, device='cuda:0')","tensor(0.2305, device='cuda:0')","tensor(0.0319, device='cuda:0')","tensor(0.0472, device='cuda:0')","tensor(0.6680, device='cuda:0')"
0,"tensor(0.1415, device='cuda:0')","tensor(0.0991, device='cuda:0')","tensor(0.1895, device='cuda:0')","tensor(0.0319, device='cuda:0')","tensor(0.0222, device='cuda:0')","tensor(0.4842, device='cuda:0')"
0,"tensor(0.2659, device='cuda:0')","tensor(0.2004, device='cuda:0')","tensor(0.2359, device='cuda:0')","tensor(0.1131, device='cuda:0')","tensor(0.1145, device='cuda:0')","tensor(0.9297, device='cuda:0')"
0,"tensor(0.1256, device='cuda:0')","tensor(0.1291, device='cuda:0')","tensor(0.2242, device='cuda:0')","tensor(0.0071, device='cuda:0')","tensor(0.0189, device='cuda:0')","tensor(0.5048, device='cuda:0')"
0,"tensor(0.1748, device='cuda:0')","tensor(0.1285, device='cuda:0')","tensor(0.1834, device='cuda:0')","tensor(0.0136, device='cuda:0')","tensor(0.0467, device='cuda:0')","tensor(0.5470, device='cuda:0')"
0,"tensor(0.3770, device='cuda:0')","tensor(0.2550, device='cuda:0')","tensor(0.3685, device='cuda:0')","tensor(0.2089, device='cuda:0')","tensor(0.0783, device='cuda:0')","tensor(1.2877, device='cuda:0')"
0,"tensor(0.2654, device='cuda:0')","tensor(0.1723, device='cuda:0')","tensor(0.2546, device='cuda:0')","tensor(0.0541, device='cuda:0')","tensor(0.0780, device='cuda:0')","tensor(0.8244, device='cuda:0')"
0,"tensor(0.2190, device='cuda:0')","tensor(0.1684, device='cuda:0')","tensor(0.2197, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(0.0677, device='cuda:0')","tensor(0.7113, device='cuda:0')"
0,"tensor(0.1518, device='cuda:0')","tensor(0.0789, device='cuda:0')","tensor(0.1766, device='cuda:0')","tensor(0.0156, device='cuda:0')","tensor(0.0254, device='cuda:0')","tensor(0.4483, device='cuda:0')"
0,"tensor(0.2432, device='cuda:0')","tensor(0.2056, device='cuda:0')","tensor(0.2657, device='cuda:0')","tensor(0.0618, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(0.8604, device='cuda:0')"
0,"tensor(0.0375, device='cuda:0')","tensor(0.0204, device='cuda:0')","tensor(0.1617, device='cuda:0')","tensor(0.0209, device='cuda:0')","tensor(0.0100, device='cuda:0')","tensor(0.2506, device='cuda:0')"
0,"tensor(0.2165, device='cuda:0')","tensor(0.1523, device='cuda:0')","tensor(0.1839, device='cuda:0')","tensor(0.0195, device='cuda:0')","tensor(0.0995, device='cuda:0')","tensor(0.6716, device='cuda:0')"
0,"tensor(0.3158, device='cuda:0')","tensor(0.2262, device='cuda:0')","tensor(0.2620, device='cuda:0')","tensor(0.0880, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(0.9413, device='cuda:0')"
0,"tensor(0.2182, device='cuda:0')","tensor(0.1828, device='cuda:0')","tensor(0.2282, device='cuda:0')","tensor(0.0175, device='cuda:0')","tensor(0.0359, device='cuda:0')","tensor(0.6826, device='cuda:0')"
0,"tensor(0.0957, device='cuda:0')","tensor(0.0578, device='cuda:0')","tensor(0.2204, device='cuda:0')","tensor(0.0384, device='cuda:0')","tensor(0.0204, device='cuda:0')","tensor(0.4326, device='cuda:0')"
0,"tensor(0.1124, device='cuda:0')","tensor(0.1039, device='cuda:0')","tensor(0.2433, device='cuda:0')","tensor(0.0386, device='cuda:0')","tensor(0.0282, device='cuda:0')","tensor(0.5264, device='cuda:0')"
0,"tensor(0.1570, device='cuda:0')","tensor(0.0951, device='cuda:0')","tensor(0.1987, device='cuda:0')","tensor(0.0110, device='cuda:0')","tensor(0.0210, device='cuda:0')","tensor(0.4828, device='cuda:0')"
0,"tensor(0.2022, device='cuda:0')","tensor(0.1072, device='cuda:0')","tensor(0.1978, device='cuda:0')","tensor(0.0145, device='cuda:0')","tensor(0.0606, device='cuda:0')","tensor(0.5823, device='cuda:0')"
0,"tensor(0.4508, device='cuda:0')","tensor(0.3380, device='cuda:0')","tensor(0.3561, device='cuda:0')","tensor(0.1514, device='cuda:0')","tensor(0.0733, device='cuda:0')","tensor(1.3697, device='cuda:0')"
0,"tensor(0.2730, device='cuda:0')","tensor(0.1562, device='cuda:0')","tensor(0.2115, device='cuda:0')","tensor(0.0362, device='cuda:0')","tensor(0.0845, device='cuda:0')","tensor(0.7613, device='cuda:0')"
0,"tensor(0.1520, device='cuda:0')","tensor(0.0926, device='cuda:0')","tensor(0.1785, device='cuda:0')","tensor(0.0179, device='cuda:0')","tensor(0.0510, device='cuda:0')","tensor(0.4921, device='cuda:0')"
0,"tensor(0.1783, device='cuda:0')","tensor(0.1495, device='cuda:0')","tensor(0.1908, device='cuda:0')","tensor(0.0280, device='cuda:0')","tensor(0.0670, device='cuda:0')","tensor(0.6137, device='cuda:0')"
0,"tensor(0.1303, device='cuda:0')","tensor(0.0872, device='cuda:0')","tensor(0.1990, device='cuda:0')","tensor(0.0067, device='cuda:0')","tensor(0.0408, device='cuda:0')","tensor(0.4640, device='cuda:0')"
0,"tensor(0.2613, device='cuda:0')","tensor(0.2114, device='cuda:0')","tensor(0.2992, device='cuda:0')","tensor(0.0208, device='cuda:0')","tensor(0.1033, device='cuda:0')","tensor(0.8960, device='cuda:0')"
0,"tensor(0.2381, device='cuda:0')","tensor(0.1288, device='cuda:0')","tensor(0.2782, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(0.0617, device='cuda:0')","tensor(0.7560, device='cuda:0')"
0,"tensor(0.3980, device='cuda:0')","tensor(0.0782, device='cuda:0')","tensor(0.6284, device='cuda:0')","tensor(0.6102, device='cuda:0')","tensor(0.1015, device='cuda:0')","tensor(1.8161, device='cuda:0')"
0,"tensor(0.1930, device='cuda:0')","tensor(0.1613, device='cuda:0')","tensor(0.2018, device='cuda:0')","tensor(0.0432, device='cuda:0')","tensor(0.0929, device='cuda:0')","tensor(0.6922, device='cuda:0')"
0,"tensor(0.4806, device='cuda:0')","tensor(0.2931, device='cuda:0')","tensor(0.3462, device='cuda:0')","tensor(0.2820, device='cuda:0')","tensor(0.1489, device='cuda:0')","tensor(1.5507, device='cuda:0')"
0,"tensor(0.1635, device='cuda:0')","tensor(0.1065, device='cuda:0')","tensor(0.2373, device='cuda:0')","tensor(0.0618, device='cuda:0')","tensor(0.0439, device='cuda:0')","tensor(0.6131, device='cuda:0')"
0,"tensor(0.2422, device='cuda:0')","tensor(0.1538, device='cuda:0')","tensor(0.2478, device='cuda:0')","tensor(0.0659, device='cuda:0')","tensor(0.0271, device='cuda:0')","tensor(0.7368, device='cuda:0')"
0,"tensor(0.3376, device='cuda:0')","tensor(0.1319, device='cuda:0')","tensor(0.2895, device='cuda:0')","tensor(0.2908, device='cuda:0')","tensor(0.1182, device='cuda:0')","tensor(1.1680, device='cuda:0')"
0,"tensor(0.2521, device='cuda:0')","tensor(0.1735, device='cuda:0')","tensor(0.2492, device='cuda:0')","tensor(0.0546, device='cuda:0')","tensor(0.0808, device='cuda:0')","tensor(0.8103, device='cuda:0')"
0,"tensor(0.0848, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(0.2623, device='cuda:0')","tensor(0.0338, device='cuda:0')","tensor(0.0140, device='cuda:0')","tensor(0.4541, device='cuda:0')"
0,"tensor(0.1740, device='cuda:0')","tensor(0.0931, device='cuda:0')","tensor(0.2892, device='cuda:0')","tensor(0.0796, device='cuda:0')","tensor(0.0388, device='cuda:0')","tensor(0.6747, device='cuda:0')"
0,"tensor(0.2238, device='cuda:0')","tensor(0.1471, device='cuda:0')","tensor(0.2408, device='cuda:0')","tensor(0.1256, device='cuda:0')","tensor(0.0621, device='cuda:0')","tensor(0.7994, device='cuda:0')"
0,"tensor(0.2461, device='cuda:0')","tensor(0.2034, device='cuda:0')","tensor(0.2338, device='cuda:0')","tensor(0.0525, device='cuda:0')","tensor(0.1130, device='cuda:0')","tensor(0.8488, device='cuda:0')"
0,"tensor(0.1879, device='cuda:0')","tensor(0.1435, device='cuda:0')","tensor(0.3045, device='cuda:0')","tensor(0.1242, device='cuda:0')","tensor(0.0309, device='cuda:0')","tensor(0.7910, device='cuda:0')"
0,"tensor(0.3357, device='cuda:0')","tensor(0.2287, device='cuda:0')","tensor(0.2516, device='cuda:0')","tensor(0.0844, device='cuda:0')","tensor(0.1109, device='cuda:0')","tensor(1.0114, device='cuda:0')"
0,"tensor(0.1327, device='cuda:0')","tensor(0.0918, device='cuda:0')","tensor(0.2356, device='cuda:0')","tensor(0.0437, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(0.5435, device='cuda:0')"
0,"tensor(0.2506, device='cuda:0')","tensor(0.1379, device='cuda:0')","tensor(0.1899, device='cuda:0')","tensor(0.0607, device='cuda:0')","tensor(0.1207, device='cuda:0')","tensor(0.7598, device='cuda:0')"
0,"tensor(0.2863, device='cuda:0')","tensor(0.2005, device='cuda:0')","tensor(0.2467, device='cuda:0')","tensor(0.0790, device='cuda:0')","tensor(0.0866, device='cuda:0')","tensor(0.8990, device='cuda:0')"
0,"tensor(0.1727, device='cuda:0')","tensor(0.0927, device='cuda:0')","tensor(0.1967, device='cuda:0')","tensor(0.0560, device='cuda:0')","tensor(0.0458, device='cuda:0')","tensor(0.5639, device='cuda:0')"
0,"tensor(0.1732, device='cuda:0')","tensor(0.0811, device='cuda:0')","tensor(0.2146, device='cuda:0')","tensor(0.1364, device='cuda:0')","tensor(0.0600, device='cuda:0')","tensor(0.6653, device='cuda:0')"
0,"tensor(0.3277, device='cuda:0')","tensor(0.3210, device='cuda:0')","tensor(0.3377, device='cuda:0')","tensor(0.0797, device='cuda:0')","tensor(0.1315, device='cuda:0')","tensor(1.1976, device='cuda:0')"
0,"tensor(0.2116, device='cuda:0')","tensor(0.0997, device='cuda:0')","tensor(0.2750, device='cuda:0')","tensor(0.3002, device='cuda:0')","tensor(0.0569, device='cuda:0')","tensor(0.9434, device='cuda:0')"
0,"tensor(0.1736, device='cuda:0')","tensor(0.1217, device='cuda:0')","tensor(0.2399, device='cuda:0')","tensor(0.0265, device='cuda:0')","tensor(0.0250, device='cuda:0')","tensor(0.5866, device='cuda:0')"
0,"tensor(0.2546, device='cuda:0')","tensor(0.2132, device='cuda:0')","tensor(0.2509, device='cuda:0')","tensor(0.0730, device='cuda:0')","tensor(0.0761, device='cuda:0')","tensor(0.8679, device='cuda:0')"
0,"tensor(0.2247, device='cuda:0')","tensor(0.1852, device='cuda:0')","tensor(0.2414, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(0.0896, device='cuda:0')","tensor(0.7775, device='cuda:0')"
0,"tensor(0.1201, device='cuda:0')","tensor(0.0990, device='cuda:0')","tensor(0.1965, device='cuda:0')","tensor(0.0390, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(0.4912, device='cuda:0')"
0,"tensor(0.2106, device='cuda:0')","tensor(0.1987, device='cuda:0')","tensor(0.2387, device='cuda:0')","tensor(0.0726, device='cuda:0')","tensor(0.0817, device='cuda:0')","tensor(0.8023, device='cuda:0')"
0,"tensor(0.0276, device='cuda:0')","tensor(0.0132, device='cuda:0')","tensor(0.1455, device='cuda:0')","tensor(0.0213, device='cuda:0')","tensor(0.0038, device='cuda:0')","tensor(0.2114, device='cuda:0')"
0,"tensor(0.1460, device='cuda:0')","tensor(0.1392, device='cuda:0')","tensor(0.2145, device='cuda:0')","tensor(0.0365, device='cuda:0')","tensor(0.0436, device='cuda:0')","tensor(0.5797, device='cuda:0')"
0,"tensor(0.1022, device='cuda:0')","tensor(0.0837, device='cuda:0')","tensor(0.1940, device='cuda:0')","tensor(0.0230, device='cuda:0')","tensor(0.0137, device='cuda:0')","tensor(0.4167, device='cuda:0')"
0,"tensor(0.3260, device='cuda:0')","tensor(0.2071, device='cuda:0')","tensor(0.2433, device='cuda:0')","tensor(0.0621, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(0.9138, device='cuda:0')"
0,"tensor(0.2433, device='cuda:0')","tensor(0.1983, device='cuda:0')","tensor(0.2396, device='cuda:0')","tensor(0.0598, device='cuda:0')","tensor(0.0967, device='cuda:0')","tensor(0.8376, device='cuda:0')"
0,"tensor(0.1433, device='cuda:0')","tensor(0.0751, device='cuda:0')","tensor(0.1793, device='cuda:0')","tensor(0.0777, device='cuda:0')","tensor(0.0540, device='cuda:0')","tensor(0.5294, device='cuda:0')"
0,"tensor(0.0930, device='cuda:0')","tensor(0.0894, device='cuda:0')","tensor(0.1759, device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(0.0250, device='cuda:0')","tensor(0.3986, device='cuda:0')"
0,"tensor(0.0773, device='cuda:0')","tensor(0.0538, device='cuda:0')","tensor(0.2205, device='cuda:0')","tensor(0.0107, device='cuda:0')","tensor(0.0102, device='cuda:0')","tensor(0.3726, device='cuda:0')"
0,"tensor(0.1392, device='cuda:0')","tensor(0.1650, device='cuda:0')","tensor(0.2242, device='cuda:0')","tensor(0.0156, device='cuda:0')","tensor(0.0576, device='cuda:0')","tensor(0.6016, device='cuda:0')"
0,"tensor(0.1724, device='cuda:0')","tensor(0.1038, device='cuda:0')","tensor(0.2429, device='cuda:0')","tensor(0.0118, device='cuda:0')","tensor(0.0256, device='cuda:0')","tensor(0.5566, device='cuda:0')"
0,"tensor(0.3139, device='cuda:0')","tensor(0.2083, device='cuda:0')","tensor(0.2405, device='cuda:0')","tensor(0.1683, device='cuda:0')","tensor(0.1467, device='cuda:0')","tensor(1.0778, device='cuda:0')"
0,"tensor(0.1753, device='cuda:0')","tensor(0.1495, device='cuda:0')","tensor(0.2205, device='cuda:0')","tensor(0.0360, device='cuda:0')","tensor(0.0439, device='cuda:0')","tensor(0.6251, device='cuda:0')"
0,"tensor(0.1613, device='cuda:0')","tensor(0.0993, device='cuda:0')","tensor(0.2067, device='cuda:0')","tensor(0.0421, device='cuda:0')","tensor(0.0296, device='cuda:0')","tensor(0.5390, device='cuda:0')"
0,"tensor(0.2200, device='cuda:0')","tensor(0.0918, device='cuda:0')","tensor(0.2798, device='cuda:0')","tensor(0.0785, device='cuda:0')","tensor(0.0334, device='cuda:0')","tensor(0.7036, device='cuda:0')"
0,"tensor(0.1226, device='cuda:0')","tensor(0.0870, device='cuda:0')","tensor(0.1693, device='cuda:0')","tensor(0.0243, device='cuda:0')","tensor(0.0317, device='cuda:0')","tensor(0.4349, device='cuda:0')"
0,"tensor(0.1569, device='cuda:0')","tensor(0.1169, device='cuda:0')","tensor(0.2564, device='cuda:0')","tensor(0.0425, device='cuda:0')","tensor(0.0398, device='cuda:0')","tensor(0.6125, device='cuda:0')"
0,"tensor(0.2306, device='cuda:0')","tensor(0.1293, device='cuda:0')","tensor(0.2002, device='cuda:0')","tensor(0.0130, device='cuda:0')","tensor(0.0190, device='cuda:0')","tensor(0.5921, device='cuda:0')"
0,"tensor(0.2959, device='cuda:0')","tensor(0.1581, device='cuda:0')","tensor(0.2988, device='cuda:0')","tensor(0.1448, device='cuda:0')","tensor(0.0519, device='cuda:0')","tensor(0.9495, device='cuda:0')"
0,"tensor(0.4797, device='cuda:0')","tensor(0.2092, device='cuda:0')","tensor(0.3356, device='cuda:0')","tensor(0.1570, device='cuda:0')","tensor(0.0878, device='cuda:0')","tensor(1.2692, device='cuda:0')"
0,"tensor(0.1518, device='cuda:0')","tensor(0.0824, device='cuda:0')","tensor(0.1689, device='cuda:0')","tensor(0.0065, device='cuda:0')","tensor(0.0523, device='cuda:0')","tensor(0.4619, device='cuda:0')"
0,"tensor(0.1733, device='cuda:0')","tensor(0.1002, device='cuda:0')","tensor(0.1998, device='cuda:0')","tensor(0.0294, device='cuda:0')","tensor(0.0297, device='cuda:0')","tensor(0.5323, device='cuda:0')"
